"30.11.2014 21:00";"-1.5";"739.8";"766.3";"0.6";"94";"Ветер, дующий с севера";"1";"";"";"100%.";"Снежные зерна (с туманом или без него). ";"Снег и/или другие виды твердых осадков";"Туман или ледяной туман или сильная мгла.";"";"-0.5";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"1.0";"-2.4";"0.6";"12";"";"";"";"";
"30.11.2014 18:00";"-1.2";"739.2";"765.7";"0.2";"96";"Ветер, дующий с севера";"1";"";"";"100%.";"Дымка. ";"Туман или ледяной туман или сильная мгла.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"4.0";"-1.7";"";"";"";"";"";"";
"30.11.2014 15:00";"-0.8";"739.0";"765.4";"0.3";"95";"Ветер, дующий с северо-северо-запада";"1";"";"";"Небо не видно из-за тумана и/или других метеорологических явлений.";"Туман или ледяной туман, неба не видно, начался или усилился в течение последнего часа. ";"Снег и/или другие виды твердых осадков";"Туман или ледяной туман или сильная мгла.";"";"";"";"";"";"";"";"0.2";"-1.5";"0.4";"6";"";"";"";"";
"30.11.2014 12:00";"-0.8";"738.7";"765.1";"0.0";"95";"Ветер, дующий с севера";"2";"";"";"100%.";"Снежные зерна (с туманом или без него). ";"Снег и/или другие виды твердых осадков";"Туман или ледяной туман или сильная мгла.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"1.0";"-1.5";"";"";"";"";"";"";
"30.11.2014 09:00";"-0.7";"738.7";"765.1";"0.4";"97";"Ветер, дующий с севера";"1";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Морось.";"-0.7";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"100%.";"100-200";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"4.0";"-1.1";"1.0";"12";"";"";"Ровный слой слежавшегося или мокрого снега покрывает поверхность почвы полностью.";"1.0";
"30.11.2014 06:00";"-0.5";"738.3";"764.7";"-0.4";"94";"Ветер, дующий с запада";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Морось.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"4.0";"-1.4";"";"";"";"";"";"";
"30.11.2014 03:00";"-0.6";"738.7";"765.1";"-0.3";"96";"Ветер, дующий с запада";"3";"";"";"100%.";"Дымка. ";"Дождь.";"Морось.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"1.0";"-1.2";"0.3";"6";"";"";"";"";
"30.11.2014 00:00";"-0.1";"739.0";"765.3";"0.1";"96";"Ветер, дующий с западо-северо-запада";"3";"";"";"100%.";"Дымка. ";"Дождь.";"Туман или ледяной туман или сильная мгла.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"1.0";"-0.7";"";"";"";"";"";"";
"29.11.2014 21:00";"2.0";"738.9";"765.0";"0.3";"97";"Ветер, дующий с запада";"3";"";"";"100%.";"Туман или ледяной туман, небо видно, начался или усилился в течение последнего часа. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"7.1";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"0.5";"1.5";"4.0";"12";"";"";"";"";
"29.11.2014 18:00";"5.9";"738.6";"764.4";"-0.5";"95";"Ветер, дующий с запада";"3";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"10.0";"5.2";"";"";"";"";"";"";
"29.11.2014 15:00";"6.6";"739.1";"764.8";"-1.7";"88";"Ветер, дующий с юга";"1";"";"";"100%.";"Дождь (незамерзающий) неливневый. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"1000-1500";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"20.0";"4.8";"1.0";"6";"";"";"";"";
"29.11.2014 12:00";"6.1";"740.8";"766.6";"-0.9";"87";"Ветер, дующий с юга";"2";"";"";"100%.";"Дождь (незамерзающий) неливневый. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"20.0";"4.0";"";"";"";"";"";"";
"29.11.2014 09:00";"3.9";"741.7";"767.8";"-0.6";"92";"Ветер, дующий с востоко-юго-востока";"2";"";"";"100%.";"Дождь незамерзающий с перерывами слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"1.8";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"10.0";"2.7";"2.0";"12";"";"";"";"";
"29.11.2014 06:00";"3.4";"742.3";"768.4";"-1.1";"86";"Ветер, дующий с юго-юго-востока";"1";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"10.0";"1.3";"";"";"";"";"";"";
"29.11.2014 03:00";"2.9";"743.4";"769.6";"-0.8";"86";"Ветер, дующий с юго-юго-востока";"1";"";"";"100%.";"Дождь незамерзающий непрерывный слабый в срок наблюдения. ";"Дождь.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"Высокослоистые непросвечивающие или слоисто-дождевые.";"";"10.0";"0.8";"0.1";"6";"";"";"";"";
"29.11.2014 00:00";"2.6";"744.2";"770.5";"-0.1";"72";"Ветер, дующий с юга";"1";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-2.0";"";"";"";"";"";"";
"28.11.2014 21:00";"1.7";"744.3";"770.7";"-0.1";"80";"Ветер, дующий с востоко-юго-востока";"1";"";"";"100%.";" ";"";"";"";"3.3";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"1000-1500";"";"";"10.0";"-1.4";"";"";"";"";"";"";
"28.11.2014 18:00";"1.6";"744.4";"770.8";"0.3";"69";"Ветер, дующий с северо-востока";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"1000-1500";"";"";"10.0";"-3.5";"";"";"";"";"";"";
"28.11.2014 15:00";"2.6";"744.1";"770.4";"-0.1";"65";"Ветер, дующий с востока";"2";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"1000-1500";"";"";"20.0";"-3.3";"";"";"";"";"";"";
"28.11.2014 12:00";"2.2";"744.2";"770.5";"0.1";"72";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"1000-1500";"";"";"20.0";"-2.4";"";"";"";"";"";"";
"28.11.2014 09:00";"0.3";"744.1";"770.6";"0.9";"84";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"-1.7";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"1000-1500";"";"";"20.0";"-2.1";"Следы осадков";"12";"";"";"";"";
"28.11.2014 06:00";"-0.2";"743.2";"769.7";"0.4";"78";"Ветер, дующий с юго-юго-востока";"1";"";"";"100%.";" ";"";"";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"";"";"10.0";"-3.6";"";"";"";"";"";"";
"28.11.2014 03:00";"-0.9";"742.8";"769.4";"0.3";"90";"Ветер, дующий с западо-северо-запада";"1";"";"";"100%.";"Дымка. ";"Морось.";"Туман или ледяной туман или сильная мгла.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"4.0";"-2.4";"";"";"";"";"";"";
"28.11.2014 00:00";"-1.4";"742.5";"769.1";"0.3";"96";"Штиль, безветрие";"0";"";"";"100%.";"Дымка. ";"Морось.";"Туман или ледяной туман или сильная мгла.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"4.0";"-2.0";"";"";"";"";"";"";
"27.11.2014 21:00";"-1.7";"742.2";"768.8";"0.5";"98";"Ветер, дующий с северо-востока";"1";"";"";"100%.";"Туман или ледяной туман, небо видно, начался или усилился в течение последнего часа. ";"Морось.";"Туман или ледяной туман или сильная мгла.";"";"-1.1";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"0.5";"-2.0";"0.4";"12";"";"";"";"";
"27.11.2014 18:00";"-1.6";"741.7";"768.3";"0.6";"96";"Ветер, дующий с северо-северо-востока";"2";"";"";"100%.";"Дымка. ";"Морось.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"4.0";"-2.2";"";"";"";"";"";"";
"27.11.2014 15:00";"-1.4";"741.1";"767.7";"0.1";"94";"Ветер, дующий с северо-востока";"2";"";"";"100%.";"Дымка. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"4.0";"-2.3";"0.3";"6";"";"";"";"";
"27.11.2014 12:00";"-1.4";"741.0";"767.5";"0.4";"90";"Ветер, дующий с северо-северо-востока";"1";"";"";"100%.";"Снежные зерна (с туманом или без него). ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"4.0";"-2.8";"";"";"";"";"";"";
"27.11.2014 09:00";"-2.2";"740.6";"767.2";"0.6";"96";"Ветер, дующий с северо-северо-востока";"2";"";"";"100%.";"Снег непрерывный слабый в срок наблюдения. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"-3.3";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"100-200";"Высокослоистые непросвечивающие или слоисто-дождевые.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"4.0";"-2.8";"0.4";"12";"";"";"Неровный слой сухого рассыпчатого снега покрывает поверхность почвы полностью.";"Менее 0.5";
"27.11.2014 06:00";"-2.7";"740.0";"766.6";"0.1";"91";"Ветер, дующий с востоко-северо-востока";"3";"";"";"100%.";"Морось (незамерзающая) или снежные зерна неливневые. ";"Снег и/или другие виды твердых осадков";"Морось.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"600-1000";"";"";"10.0";"-4.0";"";"";"";"";"";"";
"27.11.2014 03:00";"-3.1";"739.9";"766.6";"-0.1";"97";"Ветер, дующий с северо-востока";"3";"";"";"100%.";"Морось замерзающая слабая. ";"Морось.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"4.0";"-3.5";"0.1";"6";"";"";"";"";
"27.11.2014 00:00";"-2.2";"740.0";"766.6";"0.0";"96";"Ветер, дующий с востоко-северо-востока";"2";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Морось.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"";"";"10.0";"-2.8";"";"";"";"";"";"";
"26.11.2014 21:00";"-2.0";"740.0";"766.6";"0.1";"96";"Ветер, дующий с северо-востока";"4";"";"";"100%.";"Морось замерзающая слабая. ";"Снег и/или другие виды твердых осадков";"Морось.";"";"0.9";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"4.0";"-2.6";"0.1";"12";"";"";"";"";
"26.11.2014 18:00";"-1.6";"739.9";"766.4";"0.1";"92";"Ветер, дующий с северо-северо-востока";"2";"";"";"100%.";" ";"";"";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"200-300";"";"";"10.0";"-2.8";"";"";"";"";"";"";
"26.11.2014 15:00";"0.3";"739.8";"766.1";"";"84";"Ветер, дующий с востоко-северо-востока";"4";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"";"";"20.0";"-2.1";"Следы осадков";"6";"";"";"";"";
"26.11.2014 12:00";"0.2";"";"";"";"84";"Ветер, дующий с востоко-северо-востока";"3";"";"";"100%.";"Морось (незамерзающая) или снежные зерна неливневые. ";"Дождь со снегом или другими видами твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"200-300";"";"";"20.0";"-2.2";"";"";"";"";"";"";
"26.11.2014 09:00";"-0.6";"740.2";"766.6";"0.1";"92";"Ветер, дующий с востоко-северо-востока";"2";"";"";"100%.";" ";"";"";"-0.7";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"20.0";"-1.8";"";"";"";"";"";"";
"26.11.2014 06:00";"-0.6";"740.1";"766.5";"-0.4";"90";"Ветер, дующий с востока";"4";"";"";"100%.";" ";"";"";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"10.0";"-2.1";"";"";"";"";"";"";
"26.11.2014 03:00";"-0.7";"740.5";"767.0";"-0.6";"90";"Ветер, дующий с востоко-северо-востока";"3";"";"";"100%.";" ";"";"";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"10.0";"-2.2";"";"";"";"";"";"";
"26.11.2014 00:00";"-0.3";"741.1";"767.5";"0.0";"88";"Ветер, дующий с востоко-северо-востока";"4";"";"";"100%.";" ";"";"";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"300-600";"";"";"10.0";"-2.1";"";"";"";"";"";"";
"25.11.2014 21:00";"-0.4";"741.1";"767.5";"-0.6";"88";"Ветер, дующий с востока";"5";"";"";"100%.";" ";"";"";"";"-0.4";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"10.0";"-2.2";"Следы осадков";"12";"";"";"";"";
"25.11.2014 18:00";"-0.7";"741.7";"768.2";"-0.2";"90";"Ветер, дующий с востоко-северо-востока";"4";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"90  или более, но не 100%";"100-200";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-2.2";"";"";"";"";"";"";
"25.11.2014 15:00";"-1.3";"741.9";"768.5";"-0.7";"86";"Ветер, дующий с востока";"6";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"20.0";"-3.3";"Следы осадков";"6";"";"";"";"";
"25.11.2014 12:00";"-2.2";"742.6";"769.3";"-0.6";"88";"Ветер, дующий с северо-востока";"6";"";"";"100%.";"Состояние неба в общем не изменилось. ";"Снег и/или другие виды твердых осадков";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"20.0";"-4.0";"";"";"";"";"";"";
"25.11.2014 09:00";"-2.6";"743.2";"769.9";"0.1";"91";"Ветер, дующий с востоко-северо-востока";"4";"";"";"100%.";" ";"";"";"-2.6";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"10.0";"-3.9";"";"";"";"";"";"";
"25.11.2014 06:00";"-2.7";"743.1";"769.9";"-0.4";"84";"Ветер, дующий с востоко-северо-востока";"4";"";"";"100%.";" ";"";"";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"10.0";"-5.0";"";"";"";"";"";"";
"25.11.2014 03:00";"-1.6";"743.5";"770.2";"-0.4";"81";"Ветер, дующий с северо-востока";"4";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"300-600";"";"";"10.0";"-4.5";"";"";"";"";"";"";
"25.11.2014 00:00";"-0.9";"743.9";"770.5";"";"82";"Ветер, дующий с востока";"4";"";"";"100%.";" ";"";"";"";"";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"100%.";"300-600";"";"";"10.0";"-3.7";"";"";"";"";"";"";
"24.11.2014 21:00";"0.2";"";"";"";"73";"Ветер, дующий с востоко-северо-востока";"5";"";"";"100%.";" ";"";"";"";"3.6";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"100%.";"300-600";"";"";"10.0";"-4.2";"";"";"";"";"";"";
"24.11.2014 18:00";"0.8";"744.1";"770.5";"0.1";"72";"Ветер, дующий с востока";"4";"";"";"100%.";" ";"";"";"";"";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"100%.";"600-1000";"";"";"10.0";"-3.8";"";"";"";"";"";"";
"24.11.2014 15:00";"1.4";"744.0";"770.4";"-0.5";"78";"Ветер, дующий с востоко-северо-востока";"5";"";"";"90  или более, но не 100%";" ";"";"";"";"";"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.";"90  или более, но не 100%";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-2.1";"";"";"";"";"";"";
"24.11.2014 12:00";"2.2";"744.5";"770.8";"-0.1";"74";"Ветер, дующий с востоко-северо-востока";"4";"";"";"70 – 80%.";" ";"";"";"";"";"Кучевые средние или мощные или вместе с кучевыми разорванными, или с кучевыми плоскими, или со слоисто-кучевыми, либо без них; основания всех этих облаков расположены на одном уровне.";"70 – 80%.";"1000-1500";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"20.0";"-2.1";"";"";"";"";"";"";
"24.11.2014 09:00";"-0.4";"744.6";"771.2";"0.2";"80";"Ветер, дующий с северо-востока";"2";"";"";"70 – 80%.";" ";"";"";"-1.3";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перисто-кучевые одни или перисто-кучевые, сопровождаемые перистыми или перисто-слоистыми, либо те и другие, но перисто-кучевые преобладают среди них.";"20.0";"-3.5";"";"";"";"";"";"";
"24.11.2014 06:00";"-0.5";"744.4";"771.0";"0.0";"72";"Ветер, дующий с северо-востока";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-5.0";"";"";"";"";"";"";
"24.11.2014 03:00";"-1.3";"744.4";"771.1";"-0.4";"69";"Ветер, дующий с севера";"1";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-6.4";"";"";"";"";"";"";
"24.11.2014 00:00";"-0.2";"744.8";"771.4";"-0.2";"33";"Ветер, дующий с востока";"2";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-14.5";"";"";"";"";"";"";
"23.11.2014 21:00";"-0.8";"745.0";"771.6";"0.4";"55";"Ветер, дующий с востока";"2";"";"";"Облаков нет.";" ";"";"";"";"6.7";"";"";"";"";"";"10.0";"-8.7";"";"";"";"";"";"";
"23.11.2014 18:00";"2.3";"744.6";"770.9";"0.6";"49";"Ветер, дующий с востока";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"1000-1500";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-7.3";"";"";"";"";"";"";
"23.11.2014 15:00";"6.2";"744.0";"769.9";"-0.1";"30";"Ветер, дующий с северо-востока";"3";"";"";"20–30%.";" ";"";"";"";"";"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.";"20–30%.";"2500 или более, или облаков нет.";"Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-10.2";"";"";"";"";"";"";
"23.11.2014 12:00";"5.6";"744.1";"770.1";"0.7";"27";"Ветер, дующий с северо-востока";"4";"";"";"40%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"1000-1500";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-12.2";"";"";"";"";"";"";
"23.11.2014 09:00";"0.3";"743.4";"769.9";"0.9";"81";"Ветер, дующий с востока";"3";"";"";"40%.";" ";"";"";"-0.4";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"40%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"20.0";"-2.7";"";"";"";"";"";"";
"23.11.2014 06:00";"-0.3";"742.5";"769.0";"0.2";"82";"Ветер, дующий с востоко-северо-востока";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-3.0";"";"";"";"";"";"";
"23.11.2014 03:00";"-0.1";"742.3";"768.8";"0.3";"78";"Ветер, дующий с востока";"4";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"10.0";"-3.5";"";"";"";"";"";"";
"23.11.2014 00:00";"0.7";"742.0";"768.4";"0.6";"77";"Ветер, дующий с востоко-северо-востока";"4";"";"";"70 – 80%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"70 – 80%.";"600-1000";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-2.9";"";"";"";"";"";"";
"22.11.2014 21:00";"0.5";"741.4";"767.8";"0.4";"77";"Ветер, дующий с востоко-северо-востока";"4";"";"";"90  или более, но не 100%";" ";"";"";"";"3.5";"Слоисто-кучевые, образовавшиеся не из кучевых.";"90  или более, но не 100%";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистых, перисто-кучевых или перисто-слоистых нет.";"10.0";"-3.1";"";"";"";"";"";"";
"22.11.2014 18:00";"0.1";"741.0";"767.4";"1.7";"74";"Ветер, дующий с востока";"3";"";"";"40%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"20–30%.";"300-600";"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"10.0";"-4.0";"";"";"";"";"";"";
"22.11.2014 15:00";"2.6";"739.3";"765.4";"0.8";"76";"Ветер, дующий с востоко-северо-востока";"5";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"50%.";"1000-1500";"Высококучевые, просвечивающие или плотные в двух или более слоях или высококучевые плотные в одном слое, не распространяющиеся но небу, либо высококучевые с высокослоистыми или слоисто-дождевыми.";"Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.";"20.0";"-1.3";"";"";"";"";"";"";
"22.11.2014 12:00";"3.2";"738.5";"764.5";"0.8";"76";"Ветер, дующий с востока";"5";"";"";"100%.";" ";"";"";"";"";"Слоисто-кучевые, образовавшиеся не из кучевых.";"100%.";"600-1000";"";"";"20.0";"-0.6";"";"";"";"";"";"";
"22.11.2014 09:00";"1.2";"737.7";"763.9";"1.2";"85";"Ветер, дующий с востоко-северо-востока";"4";"";"";"100%.";" ";"";"";"1.3";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"10.0";"-1.1";"";"";"";"";"";"";
"22.11.2014 06:00";"1.7";"736.5";"762.6";"-0.2";"87";"Ветер, дующий с востоко-северо-востока";"4";"";"";"100%.";" ";"";"";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"10.0";"-0.2";"";"";"";"";"";"";
"22.11.2014 03:00";"2.6";"736.7";"762.7";"-0.3";"89";"Ветер, дующий с востоко-северо-востока";"3";"";"";"100%.";" ";"";"";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"10.0";"1.0";"";"";"";"";"";"";
"22.11.2014 00:00";"4.5";"737.0";"762.8";"0.7";"89";"Ветер, дующий с северо-востока";"2";"";"";"100%.";"Дымка. ";"Облака покрывали более половины неба в течение всего соответствующего периода.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"4.0";"2.8";"";"";"";"";"";"";
"21.11.2014 21:00";"5.5";"736.3";"762.0";"0.0";"91";"Ветер, дующий с севера";"1";"";"";"100%.";"Дымка. ";"Морось.";"Облака покрывали более половины неба в течение всего соответствующего периода.";"";"8.2";"Слоистые туманообразные или слоистые разорванные, либо те и другие, но не относящиеся к облакам плохой погоды.";"100%.";"100-200";"";"";"4.0";"4.1";"0.9";"12";"";"";"";"";
