# Метеостанция Симферополь (метеостанция),,, Россия, WMO_ID=33955,,,,,
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=33955&lang=ru,,,,,,,,,
# Пожалуйста,,, при использовании данных, любезно указывайте названный сайт.,,,,,
"# Информация предоставлена сайтом ""Расписание Погоды""",,, rp5.ru,,,,,,
# Кодировка: UTF-8,,,,,,,,,
,,,,,,,,,
time,month,hour,T,Po,U,DD,Ff,N,W
15.01.2018 03:00,1,3,-7.0,745.0,88,4,2,100,4
15.01.2018 06:00,1,6,-8.0,745.0,92,0,1,100,4
15.01.2018 09:00,1,9,-8.0,745.0,92,26,1,100,4
15.01.2018 12:00,1,12,-7.0,746.0,82,24,2,100,4
15.01.2018 15:00,1,15,-5.0,746.0,72,24,3,100,15
15.01.2018 18:00,1,18,-6.0,746.0,73,24,2,100,45
15.01.2018 21:00,1,21,-6.0,746.0,83,20,1,100,0
16.01.2018 00:00,1,0,-7.0,745.0,87,12,1,0,0
16.01.2018 03:00,1,3,-8.0,745.0,78,12,3,50,0
16.01.2018 06:00,1,6,-6.0,743.0,81,12,2,50,0
16.01.2018 09:00,1,9,-4.0,741.0,80,8,1,100,0
16.01.2018 12:00,1,12,2.0,740.0,65,12,3,100,0
16.01.2018 15:00,1,15,3.0,737.0,66,8,2,100,0
16.01.2018 18:00,1,18,3.0,735.0,71,8,3,100,0
16.01.2018 21:00,1,21,2.0,733.0,82,32,0,100,52
17.01.2018 00:00,1,0,2.0,733.0,91,20,2,100,45
17.01.2018 03:00,1,3,1.0,732.0,86,16,2,100,0
17.01.2018 06:00,1,6,1.0,731.0,83,16,2,100,15
17.01.2018 09:00,1,9,3.0,730.0,83,20,1,100,0
17.01.2018 12:00,1,12,7.0,730.0,75,16,3,100,0
17.01.2018 15:00,1,15,9.0,729.0,69,16,3,50,0
17.01.2018 18:00,1,18,8.0,728.0,74,16,2,50,0
17.01.2018 21:00,1,21,6.3,727.1,75,18,2,25,0
18.01.2018 00:00,1,0,8.0,727.0,70,16,2,0,0
18.01.2018 03:00,1,3,7.0,725.0,71,12,3,0,0
18.01.2018 06:00,1,6,8.0,721.0,68,16,6,50,0
18.01.2018 09:00,1,9,9.0,720.0,64,16,2,100,0
18.01.2018 12:00,1,12,9.0,719.0,69,12,4,100,0
18.01.2018 15:00,1,15,11.0,719.0,64,16,1,100,0
18.01.2018 18:00,1,18,10.0,719.0,73,16,1,100,25
18.01.2018 21:00,1,21,8.0,721.0,88,4,1,100,15
19.01.2018 00:00,1,0,7.0,722.0,88,8,3,100,15
19.01.2018 03:00,1,3,5.0,724.0,92,24,1,100,25
19.01.2018 06:00,1,6,5.0,726.0,95,16,1,100,40
19.01.2018 09:00,1,9,5.0,727.0,94,20,1,100,40
19.01.2018 12:00,1,12,2.0,730.0,96,24,4,100,15
19.01.2018 15:00,1,15,2.0,732.0,89,24,4,100,0
19.01.2018 18:00,1,18,3.0,734.0,81,20,2,50,0
19.01.2018 21:00,1,21,3.0,735.0,83,16,2,50,0
20.01.2018 00:00,1,0,4.0,736.0,84,16,2,0,0
20.01.2018 03:00,1,3,4.0,736.0,85,16,1,0,0
20.01.2018 06:00,1,6,3.0,736.0,84,16,1,0,0
20.01.2018 09:00,1,9,2.0,736.0,83,12,1,100,0
20.01.2018 12:00,1,12,8.0,735.0,56,16,3,100,0
20.01.2018 15:00,1,15,10.0,734.0,40,20,5,100,0
20.01.2018 18:00,1,18,8.0,734.0,39,20,3,100,0
20.01.2018 21:00,1,21,6.0,733.0,53,20,3,100,0
21.01.2018 00:00,1,0,6.0,732.0,69,20,1,100,7
21.01.2018 03:00,1,3,7.0,730.0,80,16,4,100,7
21.01.2018 06:00,1,6,7.0,728.0,82,20,2,100,26
21.01.2018 09:00,1,9,1.0,732.0,94,24,3,100,10
21.01.2018 12:00,1,12,1.0,735.0,96,24,3,100,45
21.01.2018 15:00,1,15,2.0,735.0,85,20,1,100,0
21.01.2018 18:00,1,18,1.0,736.0,90,4,2,100,0
21.01.2018 21:00,1,21,1.0,734.0,92,4,2,100,7
22.01.2018 00:00,1,0,3.0,733.0,86,12,3,100,7
22.01.2018 03:00,1,3,2.0,731.0,89,8,3,100,7
22.01.2018 06:00,1,6,1.0,729.0,90,8,6,100,12
22.01.2018 09:00,1,9,1.0,728.0,92,4,4,100,45
22.01.2018 12:00,1,12,3.0,727.0,87,4,4,100,15
22.01.2018 15:00,1,15,5.0,726.0,86,0,3,100,0
22.01.2018 18:00,1,18,4.0,726.0,90,4,3,100,25
22.01.2018 21:00,1,21,2.0,727.0,94,0,2,100,14
23.01.2018 00:00,1,0,0.0,728.0,96,4,3,100,40
23.01.2018 03:00,1,3,-2.0,729.0,94,0,4,100,2
23.01.2018 06:00,1,6,-3.4,730.6,92,2,3,100,4
23.01.2018 09:00,1,9,-4.0,733.0,89,0,3,100,4
23.01.2018 12:00,1,12,-5.0,735.0,88,0,2,100,4
23.01.2018 15:00,1,15,-4.0,736.0,84,26,2,100,4
23.01.2018 18:00,1,18,-5.0,738.0,86,26,2,100,4
23.01.2018 21:00,1,21,-5.0,740.0,90,26,2,100,4
24.01.2018 00:00,1,0,-5.0,741.0,93,0,2,100,4
24.01.2018 03:00,1,3,-6.0,742.0,88,0,3,100,4
24.01.2018 06:00,1,6,-7.0,744.0,84,0,3,100,4
24.01.2018 09:00,1,9,-9.0,745.0,88,0,1,100,49
24.01.2018 12:00,1,12,-8.0,747.0,81,0,1,100,45
24.01.2018 15:00,1,15,-6.0,747.0,76,0,2,100,0
24.01.2018 18:00,1,18,-7.0,748.0,82,0,1,50,0
24.01.2018 21:00,1,21,-9.0,749.0,88,8,1,0,0
25.01.2018 00:00,1,0,-9.0,749.0,85,8,1,100,0
25.01.2018 03:00,1,3,-11.0,749.0,89,12,1,0,0
25.01.2018 06:00,1,6,-12.0,748.0,84,12,1,0,0
25.01.2018 09:00,1,9,-12.0,748.0,84,16,1,0,0
25.01.2018 12:00,1,12,-5.0,748.0,59,8,2,0,0
25.01.2018 15:00,1,15,-6.0,747.0,73,4,3,0,0
25.01.2018 18:00,1,18,-9.0,746.0,82,0,1,0,4
25.01.2018 21:00,1,21,-8.0,747.0,83,8,4,100,49
26.01.2018 00:00,1,0,-9.0,746.0,85,4,3,100,4
26.01.2018 03:00,1,3,-8.0,745.0,85,4,3,100,15
26.01.2018 06:00,1,6,-7.0,745.0,90,4,3,100,4
26.01.2018 09:00,1,9,-7.0,745.0,88,4,2,100,25
26.01.2018 12:00,1,12,-6.0,745.0,89,4,3,100,4
26.01.2018 15:00,1,15,-2.0,744.0,91,4,3,100,49
26.01.2018 18:00,1,18,-2.0,745.0,91,8,3,100,25
26.01.2018 21:00,1,21,-2.0,746.0,91,8,4,100,0
27.01.2018 00:00,1,0,-2.0,746.0,89,8,2,50,0
27.01.2018 03:00,1,3,-3.0,747.0,91,8,1,100,0
27.01.2018 06:00,1,6,-3.0,747.0,90,8,2,100,0
27.01.2018 09:00,1,9,-3.3,747.1,86,8,3,100,0
27.01.2018 12:00,1,12,-2.0,748.0,87,4,2,100,0
27.01.2018 15:00,1,15,0.0,747.0,86,4,2,100,0
27.01.2018 18:00,1,18,-1.0,748.0,89,0,1,100,0
27.01.2018 21:00,1,21,-1.0,749.0,90,4,1,100,0
28.01.2018 00:00,1,0,0.0,749.0,88,32,0,100,0
28.01.2018 03:00,1,3,1.0,749.0,86,12,1,100,0
28.01.2018 06:00,1,6,1.0,749.0,88,12,1,100,0
28.01.2018 09:00,1,9,1.0,749.0,87,8,1,100,0
28.01.2018 12:00,1,12,3.0,748.0,81,16,1,100,0
28.01.2018 15:00,1,15,4.0,747.0,78,20,2,100,20
28.01.2018 18:00,1,18,2.0,747.0,96,26,2,100,15
28.01.2018 21:00,1,21,0.0,746.0,96,24,1,100,4
29.01.2018 00:00,1,0,0.0,745.0,96,24,1,100,15
29.01.2018 03:00,1,3,1.0,744.0,92,20,2,100,0
29.01.2018 06:00,1,6,2.0,743.0,90,16,2,100,0
29.01.2018 09:00,1,9,3.0,743.0,88,20,2,100,0
29.01.2018 12:00,1,12,4.0,743.0,87,26,3,100,0
29.01.2018 15:00,1,15,6.0,742.0,78,24,3,50,11
29.01.2018 18:00,1,18,4.0,741.0,85,20,2,100,7
29.01.2018 21:00,1,21,5.0,742.0,89,20,2,100,11
30.01.2018 00:00,1,0,4.0,741.0,90,20,2,100,15
30.01.2018 03:00,1,3,5.0,741.0,91,20,2,100,0
30.01.2018 06:00,1,6,5.0,740.0,86,16,3,100,0
30.01.2018 09:00,1,9,5.0,739.0,79,16,1,100,0
30.01.2018 12:00,1,12,9.0,737.0,66,20,5,100,0
30.01.2018 15:00,1,15,9.0,736.0,77,24,5,100,0
30.01.2018 18:00,1,18,8.0,736.0,78,24,3,100,0
30.01.2018 21:00,1,21,6.0,738.0,85,24,2,100,0
31.01.2018 00:00,1,0,4.0,739.0,72,24,2,100,0
31.01.2018 03:00,1,3,2.0,739.0,78,24,2,0,0
31.01.2018 06:00,1,6,1.0,740.0,79,20,2,0,0
31.01.2018 09:00,1,9,2.0,740.0,73,24,4,100,0
31.01.2018 12:00,1,12,4.0,741.0,65,26,4,100,0
31.01.2018 15:00,1,15,5.0,740.0,59,24,6,100,0
31.01.2018 18:00,1,18,3.0,741.0,72,24,3,0,0
31.01.2018 21:00,1,21,2.0,742.0,74,24,2,0,0
01.02.2018 00:00,2,0,0.0,742.0,86,16,1,0,0
01.02.2018 03:00,2,3,0.0,742.0,86,12,2,0,0
01.02.2018 06:00,2,6,-1.0,741.0,84,16,2,0,0
01.02.2018 09:00,2,9,-1.0,741.0,73,16,1,0,0
01.02.2018 12:00,2,12,7.0,741.0,46,16,1,0,0
01.02.2018 15:00,2,15,10.0,739.0,40,8,3,0,0
01.02.2018 18:00,2,18,7.0,739.0,61,8,1,50,0
01.02.2018 21:00,2,21,5.0,738.0,69,12,2,0,0
02.02.2018 00:00,2,0,6.0,739.0,64,16,1,50,0
02.02.2018 03:00,2,3,9.0,738.0,72,16,4,0,0
02.02.2018 06:00,2,6,10.0,738.0,70,20,4,50,0
02.02.2018 09:00,2,9,10.0,738.0,72,16,4,50,12
02.02.2018 12:00,2,12,11.0,738.0,74,20,5,100,52
02.02.2018 15:00,2,15,9.0,737.0,88,16,4,100,0
02.02.2018 18:00,2,18,9.0,737.0,81,20,4,100,0
02.02.2018 21:00,2,21,9.0,737.0,85,20,3,100,0
03.02.2018 00:00,2,0,8.0,737.0,89,20,3,50,0
03.02.2018 03:00,2,3,8.0,737.0,87,16,2,50,0
03.02.2018 06:00,2,6,9.0,736.0,81,20,3,100,0
03.02.2018 09:00,2,9,10.0,736.0,82,16,3,100,0
03.02.2018 12:00,2,12,11.0,736.0,81,16,5,100,0
03.02.2018 15:00,2,15,11.0,735.0,72,16,5,100,0
03.02.2018 18:00,2,18,12.0,734.0,65,20,4,100,0
03.02.2018 21:00,2,21,13.0,733.0,60,20,4,100,0
04.02.2018 00:00,2,0,14.0,732.0,53,16,4,100,0
04.02.2018 03:00,2,3,13.0,732.0,60,20,6,100,12
04.02.2018 06:00,2,6,12.0,731.0,71,20,6,100,12
04.02.2018 09:00,2,9,11.0,731.0,80,20,6,100,15
04.02.2018 12:00,2,12,12.0,730.0,73,16,5,100,12
04.02.2018 15:00,2,15,10.0,730.0,93,20,4,100,46
04.02.2018 18:00,2,18,8.0,730.0,96,20,2,100,46
04.02.2018 21:00,2,21,6.0,732.0,94,26,2,100,52
05.02.2018 00:00,2,0,3.0,734.0,91,24,3,100,15
05.02.2018 03:00,2,3,1.7,736.4,93,24,2,100,0
05.02.2018 06:00,2,6,1.0,738.0,85,24,2,100,0
05.02.2018 09:00,2,9,1.0,739.5,79,24,2,100,0
05.02.2018 12:00,2,12,1.0,741.0,76,24,2,100,0
05.02.2018 15:00,2,15,2.0,741.0,73,24,2,100,0
05.02.2018 18:00,2,18,2.0,741.0,74,24,2,50,0
05.02.2018 21:00,2,21,0.0,742.0,78,0,2,100,0
06.02.2018 00:00,2,0,-1.0,743.0,75,0,2,100,0
06.02.2018 03:00,2,3,-2.0,743.0,82,32,0,0,0
06.02.2018 06:00,2,6,-3.0,743.0,93,32,0,0,0
06.02.2018 09:00,2,9,-3.0,743.0,88,16,1,50,0
06.02.2018 12:00,2,12,5.0,743.0,47,24,2,0,0
06.02.2018 15:00,2,15,7.0,743.0,44,24,1,50,0
06.02.2018 18:00,2,18,3.0,744.0,76,0,1,50,0
06.02.2018 21:00,2,21,2.0,745.0,85,32,0,100,0
07.02.2018 00:00,2,0,0.0,745.0,90,16,1,0,0
07.02.2018 03:00,2,3,-1.0,746.0,83,12,2,0,0
07.02.2018 06:00,2,6,-1.0,755.0,83,12,2,0,0
07.02.2018 09:00,2,9,-1.0,746.0,75,12,2,0,0
07.02.2018 12:00,2,12,8.0,746.0,53,20,1,0,0
07.02.2018 15:00,2,15,10.0,744.0,46,8,3,0,0
07.02.2018 18:00,2,18,7.0,744.0,61,8,1,0,0
07.02.2018 21:00,2,21,4.0,743.0,73,8,2,0,0
08.02.2018 00:00,2,0,4.0,742.0,75,12,2,0,0
08.02.2018 03:00,2,3,5.0,740.0,73,12,2,0,0
08.02.2018 06:00,2,6,6.0,738.0,69,12,2,100,0
08.02.2018 09:00,2,9,8.0,738.0,64,12,1,100,52
08.02.2018 12:00,2,12,9.0,736.0,81,8,2,100,52
08.02.2018 15:00,2,15,12.0,733.0,62,8,1,100,52
08.02.2018 18:00,2,18,11.0,733.0,77,8,3,100,15
08.02.2018 21:00,2,21,10.0,732.0,76,4,1,100,0
09.02.2018 00:00,2,0,9.0,733.0,84,16,2,100,29
09.02.2018 03:00,2,3,6.0,733.0,99,24,3,100,15
09.02.2018 06:00,2,6,6.0,734.0,88,16,2,100,45
09.02.2018 09:00,2,9,5.0,735.0,89,20,2,100,0
09.02.2018 12:00,2,12,9.0,734.0,68,16,3,0,0
09.02.2018 15:00,2,15,11.0,734.0,60,24,3,50,50
09.02.2018 18:00,2,18,8.0,735.0,75,16,2,100,15
09.02.2018 21:00,2,21,6.0,735.0,86,20,2,100,0
10.02.2018 00:00,2,0,5.0,736.0,87,20,2,100,0
10.02.2018 03:00,2,3,4.0,737.0,89,24,2,100,0
10.02.2018 06:00,2,6,3.0,737.0,83,24,2,100,0
10.02.2018 09:00,2,9,3.0,738.0,88,32,0,50,0
10.02.2018 12:00,2,12,7.0,737.0,55,20,1,50,0
10.02.2018 15:00,2,15,9.0,736.0,47,26,2,0,0
10.02.2018 18:00,2,18,6.0,736.0,60,4,2,50,0
10.02.2018 21:00,2,21,5.0,736.0,82,32,0,50,0
11.02.2018 00:00,2,0,6.0,734.0,76,8,2,50,0
11.02.2018 03:00,2,3,6.0,732.0,79,8,2,100,0
11.02.2018 06:00,2,6,6.0,730.0,80,4,3,100,0
11.02.2018 09:00,2,9,8.0,729.0,65,8,3,100,0
11.02.2018 12:00,2,12,10.0,728.0,51,12,4,100,52
11.02.2018 15:00,2,15,7.0,725.0,85,4,5,100,52
11.02.2018 18:00,2,18,6.0,725.0,89,4,3,100,15
11.02.2018 21:00,2,21,5.0,724.0,91,4,2,100,7
12.02.2018 00:00,2,0,6.0,725.0,93,32,0,100,7
12.02.2018 03:00,2,3,6.0,725.0,95,32,0,100,7
12.02.2018 06:00,2,6,4.0,725.0,99,4,1,100,32
12.02.2018 09:00,2,9,2.0,726.0,96,4,3,100,8
12.02.2018 12:00,2,12,1.0,729.0,96,0,2,100,8
12.02.2018 15:00,2,15,0.0,730.0,94,24,2,100,4
12.02.2018 18:00,2,18,0.0,731.0,96,24,2,100,4
12.02.2018 21:00,2,21,-1.0,733.0,96,20,2,100,25
13.02.2018 00:00,2,0,0.0,733.0,94,24,1,100,6
13.02.2018 03:00,2,3,0.0,734.0,94,24,1,100,6
13.02.2018 06:00,2,6,0.0,734.0,94,24,2,100,6
13.02.2018 09:00,2,9,-1.0,735.0,94,24,1,100,15
13.02.2018 12:00,2,12,-2.0,736.0,89,24,1,100,40
13.02.2018 15:00,2,15,-1.0,737.0,94,24,2,100,40
13.02.2018 18:00,2,18,0.0,738.0,92,20,2,100,15
13.02.2018 21:00,2,21,0.0,738.0,88,16,1,100,0
14.02.2018 00:00,2,0,1.0,738.0,90,24,1,100,0
14.02.2018 03:00,2,3,0.0,738.0,90,4,1,100,0
14.02.2018 06:00,2,6,0.0,738.0,90,8,2,100,0
14.02.2018 09:00,2,9,0.0,738.0,94,4,1,50,0
14.02.2018 12:00,2,12,3.0,738.0,81,4,3,100,0
14.02.2018 15:00,2,15,7.0,737.0,71,8,1,50,0
14.02.2018 18:00,2,18,7.0,736.0,66,12,2,100,0
14.02.2018 21:00,2,21,5.0,737.0,79,32,0,50,0
15.02.2018 00:00,2,0,6.0,737.0,70,12,3,0,0
15.02.2018 03:00,2,3,6.0,737.0,79,32,0,100,7
15.02.2018 06:00,2,6,6.0,737.0,88,32,0,100,45
15.02.2018 09:00,2,9,6.0,739.0,85,12,2,100,0
15.02.2018 12:00,2,12,12.0,740.0,52,20,2,50,0
15.02.2018 15:00,2,15,12.0,740.0,45,26,3,50,45
15.02.2018 18:00,2,18,9.0,741.0,77,0,2,100,25
15.02.2018 21:00,2,21,6.0,743.0,93,32,0,100,0
16.02.2018 00:00,2,0,5.0,742.0,89,12,1,0,0
16.02.2018 03:00,2,3,3.0,743.0,89,12,2,0,29
16.02.2018 06:00,2,6,0.0,751.0,100,4,5,100,0
16.02.2018 09:00,2,9,3.0,743.0,82,8,2,50,0
16.02.2018 12:00,2,12,13.0,743.0,44,4,3,100,0
16.02.2018 15:00,2,15,13.0,742.0,46,8,4,100,0
16.02.2018 18:00,2,18,11.0,742.0,54,4,3,50,0
16.02.2018 21:00,2,21,5.0,742.0,89,32,0,0,0
17.02.2018 00:00,2,0,4.0,742.0,87,12,2,0,0
17.02.2018 03:00,2,3,3.0,742.0,83,16,2,0,0
17.02.2018 06:00,2,6,3.0,741.0,86,12,2,0,9
17.02.2018 09:00,2,9,1.0,741.0,94,12,1,100,0
17.02.2018 12:00,2,12,3.0,741.0,88,0,2,100,44
17.02.2018 15:00,2,15,2.0,741.0,92,26,2,100,44
17.02.2018 18:00,2,18,2.0,741.0,90,0,1,100,15
17.02.2018 21:00,2,21,1.0,742.0,90,4,1,100,0
18.02.2018 00:00,2,0,1.0,741.0,90,16,1,100,0
18.02.2018 03:00,2,3,1.0,741.0,94,24,1,100,25
18.02.2018 06:00,2,6,1.0,741.0,92,26,1,100,15
18.02.2018 09:00,2,9,1.0,742.0,88,0,1,100,0
18.02.2018 12:00,2,12,3.0,741.0,66,32,0,50,0
18.02.2018 15:00,2,15,5.0,741.0,65,0,2,50,0
18.02.2018 18:00,2,18,3.0,741.0,67,0,2,100,0
18.02.2018 21:00,2,21,1.0,741.0,76,4,2,100,0
19.02.2018 00:00,2,0,1.0,741.0,77,0,1,100,0
19.02.2018 03:00,2,3,1.0,740.0,77,4,2,100,0
19.02.2018 06:00,2,6,0.0,740.0,83,4,2,100,0
19.02.2018 09:00,2,9,1.0,741.0,70,4,3,100,0
19.02.2018 12:00,2,12,3.0,741.0,59,4,2,100,0
19.02.2018 15:00,2,15,5.0,741.0,57,0,3,50,0
19.02.2018 18:00,2,18,3.0,741.0,62,4,3,100,0
19.02.2018 21:00,2,21,1.0,741.0,77,8,2,0,0
20.02.2018 00:00,2,0,0.0,741.0,78,4,1,100,25
20.02.2018 03:00,2,3,-1.0,741.0,98,4,3,100,25
20.02.2018 06:00,2,6,-1.0,741.0,94,4,3,100,6
20.02.2018 09:00,2,9,-1.0,741.0,90,4,3,100,15
20.02.2018 12:00,2,12,0.0,741.0,78,4,4,100,15
20.02.2018 15:00,2,15,2.0,740.0,67,4,4,100,0
20.02.2018 18:00,2,18,0.0,740.0,74,8,3,100,0
20.02.2018 21:00,2,21,-2.0,740.0,84,8,3,0,0
21.02.2018 00:00,2,0,-2.0,739.0,82,8,4,0,0
21.02.2018 03:00,2,3,-2.0,739.0,83,4,4,0,0
21.02.2018 06:00,2,6,-2.0,739.0,80,8,4,0,0
21.02.2018 09:00,2,9,-1.0,738.0,78,8,5,0,0
21.02.2018 12:00,2,12,3.0,738.0,60,4,4,0,0
21.02.2018 15:00,2,15,4.0,737.0,64,8,4,0,0
21.02.2018 18:00,2,18,1.0,737.0,83,4,3,0,0
21.02.2018 21:00,2,21,-1.0,737.0,89,8,3,50,0
22.02.2018 00:00,2,0,-1.0,737.0,86,8,2,0,0
22.02.2018 03:00,2,3,-1.0,737.0,86,8,2,50,0
22.02.2018 06:00,2,6,-1.0,737.0,84,8,3,50,0
22.02.2018 09:00,2,9,-1.0,737.0,89,4,3,100,0
22.02.2018 12:00,2,12,2.0,737.0,76,4,5,50,0
22.02.2018 15:00,2,15,2.0,737.0,78,4,4,50,0
22.02.2018 18:00,2,18,0.0,737.0,86,8,4,100,0
22.02.2018 21:00,2,21,-1.0,737.0,88,8,4,100,0
23.02.2018 00:00,2,0,-1.0,737.0,86,8,3,50,0
23.02.2018 03:00,2,3,-1.0,736.0,93,8,2,100,6
23.02.2018 06:00,2,6,-1.0,736.0,92,8,3,100,44
23.02.2018 09:00,2,9,-1.0,736.0,87,8,3,100,4
23.02.2018 12:00,2,12,0.0,737.0,88,8,4,100,25
23.02.2018 15:00,2,15,-1.0,737.0,89,8,4,100,25
23.02.2018 18:00,2,18,-2.0,737.0,85,4,5,100,25
23.02.2018 21:00,2,21,-3.0,737.0,90,8,4,100,0
24.02.2018 00:00,2,0,-3.0,737.0,88,4,3,100,0
24.02.2018 03:00,2,3,-2.0,736.0,87,4,2,100,0
24.02.2018 06:00,2,6,-1.0,735.0,86,4,2,100,0
24.02.2018 09:00,2,9,-2.0,734.0,87,4,2,100,4
24.02.2018 12:00,2,12,0.0,734.0,86,4,1,100,49
24.02.2018 15:00,2,15,2.0,733.0,82,0,1,100,25
24.02.2018 18:00,2,18,1.0,733.0,90,8,1,100,4
24.02.2018 21:00,2,21,0.0,733.0,94,0,2,100,4
25.02.2018 00:00,2,0,-1.0,732.0,90,4,1,100,4
25.02.2018 03:00,2,3,-2.0,733.0,85,4,3,100,4
25.02.2018 06:00,2,6,-3.0,733.0,83,4,5,100,4
25.02.2018 09:00,2,9,-4.0,734.0,87,4,3,100,15
25.02.2018 12:00,2,12,-5.0,744.0,90,4,10,100,15
25.02.2018 15:00,2,15,-5.0,735.0,79,4,4,100,4
25.02.2018 18:00,2,18,-7.0,736.0,85,4,4,100,4
25.02.2018 21:00,2,21,-8.0,738.0,86,4,3,100,4
26.02.2018 00:00,2,0,-8.0,738.0,83,4,2,100,15
26.02.2018 03:00,2,3,-8.0,738.0,86,4,3,100,0
26.02.2018 06:00,2,6,-9.0,739.0,88,4,3,0,0
26.02.2018 09:00,2,9,-8.0,739.0,77,4,4,0,0
26.02.2018 12:00,2,12,-6.0,738.0,61,4,4,100,0
26.02.2018 15:00,2,15,-4.0,737.0,62,8,6,50,0
26.02.2018 18:00,2,18,-6.0,736.0,76,8,4,100,0
26.02.2018 21:00,2,21,-6.0,735.0,76,8,6,100,0
27.02.2018 00:00,2,0,-5.0,732.0,72,8,6,100,0
27.02.2018 03:00,2,3,-5.0,729.0,72,4,7,50,0
27.02.2018 06:00,2,6,-4.0,727.0,76,4,5,100,8
27.02.2018 09:00,2,9,-3.0,727.0,89,8,2,100,15
27.02.2018 12:00,2,12,-1.0,726.0,84,4,2,100,15
27.02.2018 15:00,2,15,5.0,726.0,74,24,1,100,40
27.02.2018 18:00,2,18,3.0,729.0,93,20,2,100,25
27.02.2018 21:00,2,21,1.0,732.0,92,20,3,100,28
28.02.2018 00:00,2,0,0.0,735.0,91,24,2,100,15
28.02.2018 03:00,2,3,-1.0,736.0,85,20,2,100,0
28.02.2018 06:00,2,6,-2.0,735.0,91,32,0,100,0
28.02.2018 09:00,2,9,-3.0,733.0,85,4,3,100,0
28.02.2018 12:00,2,12,4.0,731.0,71,12,3,100,0
28.02.2018 15:00,2,15,6.0,729.0,74,12,4,100,12
28.02.2018 18:00,2,18,4.0,727.0,85,0,2,100,15
28.02.2018 21:00,2,21,6.0,726.0,91,12,1,100,0
01.03.2018 00:00,3,0,4.9,725.6,69,18,5,100,4
01.03.2018 03:00,3,3,-3.0,730.5,84,20,6,100,4
01.03.2018 06:00,3,6,-4.2,732.2,84,24,3,100,1
01.03.2018 09:00,3,9,-5.0,735.0,91,24,4,100,5
01.03.2018 12:00,3,12,-5.0,736.0,88,24,5,100,5
01.03.2018 15:00,3,15,-5.0,738.0,88,24,5,100,8
01.03.2018 18:00,3,18,-5.0,739.0,79,20,4,100,4
01.03.2018 21:00,3,21,-5.0,740.0,81,16,3,100,4
02.03.2018 00:00,3,0,-4.0,740.0,79,16,2,100,15
02.03.2018 03:00,3,3,-3.0,739.0,74,12,2,100,0
02.03.2018 06:00,3,6,-3.0,738.0,74,8,2,100,0
02.03.2018 09:00,3,9,-2.0,737.0,77,32,0,100,0
02.03.2018 12:00,3,12,3.0,736.0,65,12,1,100,0
02.03.2018 15:00,3,15,6.0,733.0,63,12,2,100,0
02.03.2018 18:00,3,18,4.0,732.0,72,4,1,100,15
02.03.2018 21:00,3,21,3.0,731.0,86,16,1,100,0
03.03.2018 00:00,3,0,4.0,729.0,82,8,1,100,0
03.03.2018 03:00,3,3,7.0,728.0,76,12,2,100,0
03.03.2018 06:00,3,6,7.0,726.0,76,12,1,100,52
03.03.2018 09:00,3,9,9.0,724.0,74,16,2,100,52
03.03.2018 12:00,3,12,10.0,724.0,86,16,3,100,7
03.03.2018 15:00,3,15,11.0,723.0,85,20,4,100,7
03.03.2018 18:00,3,18,9.0,723.0,93,20,6,100,40
03.03.2018 21:00,3,21,6.0,724.0,97,20,5,100,40
04.03.2018 00:00,3,0,2.0,726.0,99,24,4,100,15
04.03.2018 03:00,3,3,1.0,727.0,92,20,3,100,0
04.03.2018 06:00,3,6,2.0,727.0,94,24,2,100,10
04.03.2018 09:00,3,9,0.0,727.0,96,4,2,100,10
04.03.2018 12:00,3,12,0.0,728.0,96,0,3,100,13
04.03.2018 15:00,3,15,-3.0,728.0,86,0,3,100,4
04.03.2018 18:00,3,18,-2.0,728.0,87,4,3,100,45
04.03.2018 21:00,3,21,-3.0,730.0,87,16,1,100,0
05.03.2018 00:00,3,0,-5.0,732.0,78,24,1,0,0
05.03.2018 03:00,3,3,-6.0,733.0,84,16,1,100,0
05.03.2018 06:00,3,6,-4.0,734.0,81,20,2,50,0
05.03.2018 09:00,3,9,-2.0,736.0,79,20,1,0,0
05.03.2018 12:00,3,12,2.0,736.0,58,20,1,0,0
05.03.2018 15:00,3,15,5.0,736.0,51,0,2,0,0
05.03.2018 18:00,3,18,4.0,736.0,55,4,2,0,0
05.03.2018 21:00,3,21,1.0,736.0,83,12,1,0,0
06.03.2018 00:00,3,0,1.0,736.0,85,12,1,0,0
06.03.2018 03:00,3,3,0.0,734.0,76,12,2,0,0
06.03.2018 06:00,3,6,1.0,733.0,60,12,3,0,0
06.03.2018 09:00,3,9,4.0,732.0,46,16,2,100,0
06.03.2018 12:00,3,12,14.0,731.0,22,12,3,0,0
06.03.2018 15:00,3,15,13.0,730.0,38,12,2,100,0
06.03.2018 18:00,3,18,12.0,729.0,45,12,1,100,0
06.03.2018 21:00,3,21,6.0,729.0,80,32,0,100,50
07.03.2018 00:00,3,0,6.0,729.0,83,16,1,100,16
07.03.2018 03:00,3,3,6.0,737.0,98,16,1,100,0
07.03.2018 06:00,3,6,8.0,728.0,84,16,2,100,0
07.03.2018 09:00,3,9,11.0,727.0,82,20,3,100,12
07.03.2018 12:00,3,12,12.0,728.0,86,20,5,100,15
07.03.2018 15:00,3,15,13.0,727.0,76,20,4,100,0
